time,title,rate,url,cover
,再见，我的灵魂伴侣,7.3,https://movie.douban.com/subject/34670297/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886570078.jpg
,怪物少女妮莫娜,7.6,https://movie.douban.com/subject/26423117/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893914878.jpg
,自由职业者,5.6,https://movie.douban.com/subject/36078445/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897158319.jpg
,绑架,7.3,https://movie.douban.com/subject/35397882/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891701473.jpg
,贵公子,6.5,https://movie.douban.com/subject/35590275/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892069168.jpg
,走到尽头,6.5,https://movie.douban.com/subject/36171368/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890362400.jpg
,蜘蛛网,6.3,https://movie.douban.com/subject/35096685/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897426837.jpg
,请别相信她,5.1,https://movie.douban.com/subject/35295017/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892285438.jpg
,勿言推理 电影版,6.8,https://movie.douban.com/subject/35840430/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893871508.jpg
,圣人营救,5.8,https://movie.douban.com/subject/35708511/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2899279745.jpg
,长沙夜生活,5.5,https://movie.douban.com/subject/35451891/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888648134.jpg
,死亡修女,6.2,https://movie.douban.com/subject/35864096/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898616342.jpg
,谍之心,6.1,https://movie.douban.com/subject/35274674/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893485360.jpg
,对外秘密：权力的诞生,6.8,https://movie.douban.com/subject/35134330/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2887658111.jpg
,树上有个好地方2：美术老师的放羊班,7.9,https://movie.douban.com/subject/35869970/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896069784.jpg
,目标,6.1,https://movie.douban.com/subject/35517644/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896302362.jpg
,致命录像带85,6.3,https://movie.douban.com/subject/36118586/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898061596.jpg
,她来找我,6.3,https://movie.douban.com/subject/27006417/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898140308.jpg
,幽灵鬼屋,6.0,https://movie.douban.com/subject/4924145/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892107589.jpg
,枯草,7.3,https://movie.douban.com/subject/35211729/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890621147.jpg
,神出鬼没,5.9,https://movie.douban.com/subject/35588155/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888918765.jpg
,长空之王,6.5,https://movie.douban.com/subject/35209731/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889598060.jpg
,倒数说爱你,5.4,https://movie.douban.com/subject/35876337/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890958580.jpg
,快枪查理,5.5,https://movie.douban.com/subject/35700150/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2901264106.jpg
,战士,6.8,https://movie.douban.com/subject/35921751/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897379590.jpg
,地狱屋起源：卡迈克尔庄园,6.1,https://movie.douban.com/subject/36127648/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899839833.jpg
,若水沿流落于海,6.3,https://movie.douban.com/subject/35765725/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889180543.jpg
,交涉,5.8,https://movie.douban.com/subject/33406476/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885515624.jpg
,丛林野兽,6.2,https://movie.douban.com/subject/35681274/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893883130.jpg
,白色塑料天空,7.0,https://movie.douban.com/subject/35168599/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888180337.jpg
,初见倾心,6.8,https://movie.douban.com/subject/11532844/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895518754.jpg
,汪汪队立大功大电影2：超能大冒险,7.6,https://movie.douban.com/subject/35712771/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897946307.jpg
,别叫我“赌神”,4.8,https://movie.douban.com/subject/30434811/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892073602.jpg
,恶世之子,6.7,https://movie.douban.com/subject/33433393/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895468066.jpg
,死亡护理师,7.3,https://movie.douban.com/subject/34982427/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2881259602.jpg
,夜幕将至,7.2,https://movie.douban.com/subject/35211474/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2901988681.jpg
,甜蜜的家,5.6,https://movie.douban.com/subject/35790906/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2892687388.jpg
,有一天我们会告诉彼此一切,6.3,https://movie.douban.com/subject/35707930/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891376267.jpg
,教皇的驱魔人,6.3,https://movie.douban.com/subject/35296269/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888428550.jpg
,虽然只是弄丢了手机,6.4,https://movie.douban.com/subject/35203206/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2887034251.jpg
,琳达想吃鸡肉,8.5,https://movie.douban.com/subject/35432330/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892800875.jpg
,催眠,5.8,https://movie.douban.com/subject/30151567/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890800938.jpg
,柜魔,5.5,https://movie.douban.com/subject/30258623/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892092275.jpg
,一千零一种,6.5,https://movie.douban.com/subject/35317553/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2888729971.jpg
,望道,5.8,https://movie.douban.com/subject/35275659/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2888374121.jpg
,雷恩菲尔德,6.1,https://movie.douban.com/subject/34896242/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2886073492.jpg
,一个人的朝圣,7.5,https://movie.douban.com/subject/35361159/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898999149.jpg
,洋子的困惑,6.9,https://movie.douban.com/subject/36070463/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2899182771.jpg
,爱是一把枪,6.4,https://movie.douban.com/subject/36176171/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898265643.jpg
,在水中,6.5,https://movie.douban.com/subject/36219938/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889527850.jpg
,沼泽王的女儿,5.7,https://movie.douban.com/subject/30147156/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2897245451.jpg
,命运/奇异赝品 黎明低语,8.3,https://movie.douban.com/subject/36099457/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896396894.jpg
,不能流泪的悲伤,5.7,https://movie.douban.com/subject/36153321/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2886531289.jpg
,新·假面骑士,5.7,https://movie.douban.com/subject/35421743/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889654332.jpg
,杀死紫罗兰,7.8,https://movie.douban.com/subject/36572788/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898421343.jpg
,饥渴游戏,5.5,https://movie.douban.com/subject/36122158/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888919519.jpg
,电影 假面骑士极狐：4位王者与黑狐,8.3,https://movie.douban.com/subject/36372932/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893420937.jpg
,殖民者,7.6,https://movie.douban.com/subject/35206383/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2898479471.jpg
,甜蜜蜜：7510,6.4,https://movie.douban.com/subject/35914243/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2895952441.jpg
,消失的情人节,7.5,https://movie.douban.com/subject/35891428/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890509457.jpg
,行骗高手,6.7,https://movie.douban.com/subject/35116322/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886425851.jpg
,无神之地,6.1,https://movie.douban.com/subject/36301538/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888966002.jpg
,借口公司2,7.3,https://movie.douban.com/subject/36125249/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2899827220.jpg
,三个火枪手：达达尼昂,6.5,https://movie.douban.com/subject/35360553/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884773760.jpg
,#窨井盖,6.3,https://movie.douban.com/subject/35902715/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2879152500.jpg
,汤道,6.9,https://movie.douban.com/subject/36053033/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2880246992.jpg
,不足之处,7.0,https://movie.douban.com/subject/35420022/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2895559980.jpg
,爱是一场烟火,7.5,https://movie.douban.com/subject/36178164/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889099037.jpg
,墨西哥万岁！,7.5,https://movie.douban.com/subject/36114486/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2881558190.jpg
,笼中之鸟,6.1,https://movie.douban.com/subject/35322671/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886619751.jpg
,埋葬,7.0,https://movie.douban.com/subject/3833823/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2897851395.jpg
,爱情万岁,7.1,https://movie.douban.com/subject/36099497/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890555295.jpg
,梦想,6.3,https://movie.douban.com/subject/34848578/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889235412.jpg
,茜茜和我,6.6,https://movie.douban.com/subject/35884648/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888017320.jpg
,处刑人藤枝梅安1,7.6,https://movie.douban.com/subject/35400240/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2884832763.jpg
,暴风,4.8,https://movie.douban.com/subject/35391267/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890001019.jpg
,浴血无名·奔袭,7.0,https://movie.douban.com/subject/35775756/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898524394.jpg
,做自己万岁,5.9,https://movie.douban.com/subject/36391983/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896895546.jpg
,为人师表,7.9,https://movie.douban.com/subject/36328434/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2891160745.jpg
,传奇与蝴蝶,6.1,https://movie.douban.com/subject/35938535/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2884541001.jpg
,图腾,7.1,https://movie.douban.com/subject/36218615/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2898706845.jpg
,剧场版 佐佐木与宫野,8.0,https://movie.douban.com/subject/35819629/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2886439616.jpg
,蛛网男孩,5.6,https://movie.douban.com/subject/34955229/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893307133.jpg
,波士顿连环命案,6.8,https://movie.douban.com/subject/35614661/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888327618.jpg
,少年派的奇幻漂流,8.5,https://movie.douban.com/subject/36330906/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2890310318.jpg
,你伤害了我,6.8,https://movie.douban.com/subject/35729450/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889692494.jpg
,潜水,6.1,https://movie.douban.com/subject/35700153/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2893898535.jpg
,一个好人,6.9,https://movie.douban.com/subject/35410157/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885197914.jpg
,换命天堂,6.6,https://movie.douban.com/subject/36174857/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2893949071.jpg
,穷兄富弟,5.4,https://movie.douban.com/subject/36576596/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898708402.jpg
,塞涅卡,7.0,https://movie.douban.com/subject/33384367/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2887261016.jpg
,飞机陷落,6.3,https://movie.douban.com/subject/34888000/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2882466756.jpg
,老水仙,6.9,https://movie.douban.com/subject/36221480/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892725653.jpg
,美丽的灾难,5.6,https://movie.douban.com/subject/34971891/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2887748292.jpg
,回魂之夜,6.5,https://movie.douban.com/subject/36423644/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2892814467.jpg
,油麻菜籽,7.7,https://movie.douban.com/subject/1308633/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2889855567.jpg
,伟大的逃兵,7.3,https://movie.douban.com/subject/35376692/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2897987524.jpg
,最好的相遇,6.3,https://movie.douban.com/subject/33445277/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2899220055.jpg
,家庭负担,7.1,https://movie.douban.com/subject/35937075/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888241510.jpg
,生化危机：死亡岛,5.3,https://movie.douban.com/subject/36240739/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890534855.jpg
,美猴王,5.5,https://movie.douban.com/subject/35468737/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892142845.jpg
,凯恩舰哗变,6.8,https://movie.douban.com/subject/36334280/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899054887.jpg
,音乐,6.6,https://movie.douban.com/subject/34786765/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2887653036.jpg
,惊声尖叫6,5.8,https://movie.douban.com/subject/35763091/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2886680355.jpg
,宇航员,7.1,https://movie.douban.com/subject/35440024/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2897651191.jpg
,芙洛拉与儿子,7.0,https://movie.douban.com/subject/36207046/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2897229742.jpg
,无敌少侠：原子女侠伊芙,7.2,https://movie.douban.com/subject/36488620/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2900309537.jpg
,那些年，我们一起追的女孩,6.4,https://movie.douban.com/subject/34858508/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2890297117.jpg
,或许我们分手了,6.6,https://movie.douban.com/subject/35590049/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2886690997.jpg
,指甲,5.6,https://movie.douban.com/subject/35342570/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2898587902.jpg
,纸人回魂,6.4,https://movie.douban.com/subject/36200703/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2886099891.jpg
,两万种蜜蜂,7.0,https://movie.douban.com/subject/35519078/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2891373447.jpg
,鬼灭之刃  上弦集结，前往锻刀村,7.6,https://movie.douban.com/subject/36188879/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2885250473.jpg
,岸边露伴 卢浮宫之行,6.2,https://movie.douban.com/subject/36207130/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888281757.jpg
,谋杀疑案2,5.9,https://movie.douban.com/subject/34854919/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2889009959.jpg
,土狼的四个灵魂,7.2,https://movie.douban.com/subject/36239953/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2892670046.jpg
,熊嗨了,5.6,https://movie.douban.com/subject/35606409/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2884462124.jpg
,变身吉妹,5.8,https://movie.douban.com/subject/36317440/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2893138550.jpg
,小狗之爱,6.3,https://movie.douban.com/subject/36455051/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2895279834.jpg
,母亲本色,5.9,https://movie.douban.com/subject/30308781/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2893280847.jpg
,未来的太阳,6.7,https://movie.douban.com/subject/35752528/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2890618216.jpg
